timestamp,price,volume
2025-03-21 22:04:50.668,1975.2219693444065,10270423474.210726
2025-03-21 23:05:32.897,1965.6981841491188,8979357355.309633
2025-03-22 00:04:56.492,1964.5293833168294,9890112887.282015
2025-03-22 01:05:00.119,1978.9328905873674,9852809043.485783
2025-03-22 02:19:46.161,1979.4923378569358,9912429350.665407
2025-03-22 03:09:04.766,1981.0588732162412,9902537788.816584
2025-03-22 04:09:22.438,1985.3176374158502,9645998395.262821
2025-03-22 05:09:35.703,1987.5161434051533,9676856047.642874
2025-03-22 06:04:56.990,1986.0176671404568,9670469661.342928
2025-03-22 07:04:54.983,1988.2491657702785,9466885747.504034
2025-03-22 08:04:45.382,1984.3868825422526,9487462736.970547
2025-03-22 09:07:10.595,1988.6257191787327,8086044933.232099
2025-03-22 10:03:50.178,1996.833812587936,9577765318.936684
2025-03-22 11:04:47.670,1995.966628308745,9252060453.932745
2025-03-22 12:04:10.893,1989.027976036893,8966446725.56252
2025-03-22 13:04:54.648,1994.5547994338626,8524153508.940209
2025-03-22 14:05:17.546,1989.3080769339656,8008082134.507698
2025-03-22 15:01:10.106,1984.448351406969,7537261703.113317
2025-03-22 16:01:45.778,1986.6251259596838,7348453651.280022
2025-03-22 17:05:39.226,1984.7973285239648,6955749915.623346
2025-03-22 18:00:47.174,1992.518759776307,6792239594.480614
2025-03-22 19:04:49.498,1995.8008913589715,6549068217.621751
2025-03-22 20:04:46.160,1995.1378637382477,6332457580.46965
2025-03-22 21:04:48.915,1992.7938978750128,6315419539.8409605
2025-03-22 22:06:31.631,1986.2369423408816,5407987116.294482
2025-03-22 23:04:56.446,1984.572962610795,6007690813.2500515
2025-03-23 00:04:57.725,1980.4561194459652,6184263492.678938
2025-03-23 01:04:44.858,1984.508649678359,5914739962.932634
2025-03-23 02:04:46.093,1997.3171354440826,5853983052.349817
2025-03-23 03:04:48.222,2001.2563991820732,5739682147.5067
2025-03-23 04:05:14.819,2005.6376747293612,5935613114.605262
2025-03-23 05:09:33.929,1999.2946386498813,5203926695.549029
2025-03-23 06:04:57.108,1998.8830008971245,6777808629.760246
2025-03-23 07:04:48.485,2003.5850539178855,6865184895.598615
2025-03-23 08:09:32.898,2007.3286929786334,7030968077.474525
2025-03-23 09:04:42.982,2010.574476907494,7029696844.426319
2025-03-23 10:09:39.772,2014.4012105603858,6582556371.880668
2025-03-23 11:04:48.850,2012.8835079223506,6668790006.736067
2025-03-23 12:02:39.918,2006.208184388685,6900804300.843542
2025-03-23 13:04:51.028,2007.8830081391473,6891768188.716041
2025-03-23 14:06:55.965,2016.8712243848674,6962421262.970196
2025-03-23 15:04:42.511,2004.2837562903533,7126670255.18453
2025-03-23 16:09:47.950,2003.8109803867603,7264711858.759297
2025-03-23 17:09:40.931,2000.1600147589752,7336166720.804701
2025-03-23 18:09:37.433,1991.3002574029158,7142260013.262101
2025-03-23 19:04:52.478,1998.195312024479,7685880723.765273
2025-03-23 20:09:29.355,1999.0382816911806,7694062410.990837
2025-03-23 21:04:41.078,1993.0706560277965,7651004790.504956
2025-03-23 22:04:37.784,1995.9147048387763,7664970367.172218
2025-03-23 23:05:28.627,1987.3313825065113,7354692929.359514
2025-03-24 00:04:50.749,2007.2145514705949,8031864758.236647
2025-03-24 01:06:54.906,1993.867203457615,8421250572.963783
2025-03-24 02:04:38.807,1981.372306444757,8707725901.7155
2025-03-24 03:04:40.501,1991.111615648486,8843377149.867498
2025-03-24 04:04:55.732,2016.112778522604,9356522687.155596
2025-03-24 05:04:49.947,2039.3139725278625,9308028268.694944
2025-03-24 06:01:44.369,2049.6071658186793,10119643640.056791
2025-03-24 07:03:48.151,2068.5381681981567,10683140479.967758
2025-03-24 08:02:48.058,2070.3051874687017,11333430267.779005
2025-03-24 09:04:23.760,2090.149530015693,10684295014.632736
2025-03-24 10:04:52.488,2092.2536296047333,12393711024.229038
2025-03-24 11:04:55.147,2096.156268216786,12484814090.845352
2025-03-24 12:01:18.312,2092.7541231614964,12760379042.549847
2025-03-24 13:01:31.382,2082.4809114447385,12873965980.01483
2025-03-24 14:09:42.544,2091.2579497962306,13692267950.17664
2025-03-24 15:04:49.374,2080.650994508801,14155181259.998957
2025-03-24 16:04:50.475,2090.5803661362993,13848751695.917063
2025-03-24 17:04:35.454,2076.609892507505,14591979443.419943
2025-03-24 18:04:52.669,2088.759125188943,14635198909.643751
